,iso_code,location,region,date,week,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
5282,FJI,Fiji,Asia & Pacific,3/24/2020,1,4,1,0,0,4.462,1.116,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5283,FJI,Fiji,Asia & Pacific,3/25/2020,1,5,1,0,0,5.578,1.116,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5284,FJI,Fiji,Asia & Pacific,3/26/2020,1,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5285,FJI,Fiji,Asia & Pacific,3/27/2020,2,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5286,FJI,Fiji,Asia & Pacific,3/28/2020,2,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5287,FJI,Fiji,Asia & Pacific,3/29/2020,2,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5288,FJI,Fiji,Asia & Pacific,3/30/2020,2,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5289,FJI,Fiji,Asia & Pacific,3/31/2020,2,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5290,FJI,Fiji,Asia & Pacific,4/1/2020,2,5,0,0,0,5.578,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5291,FJI,Fiji,Asia & Pacific,4/2/2020,2,7,2,0,0,7.809,2.231,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5292,FJI,Fiji,Asia & Pacific,4/3/2020,3,7,0,0,0,7.809,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5293,FJI,Fiji,Asia & Pacific,4/4/2020,3,12,5,0,0,13.386,5.578,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5294,FJI,Fiji,Asia & Pacific,4/5/2020,3,12,0,0,0,13.386,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5295,FJI,Fiji,Asia & Pacific,4/6/2020,3,14,2,0,0,15.617,2.231,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5296,FJI,Fiji,Asia & Pacific,4/7/2020,3,14,0,0,0,15.617,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5297,FJI,Fiji,Asia & Pacific,4/8/2020,3,15,1,0,0,16.733,1.116,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5298,FJI,Fiji,Asia & Pacific,4/9/2020,3,15,0,0,0,16.733,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5299,FJI,Fiji,Asia & Pacific,4/10/2020,4,15,0,0,0,16.733,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5300,FJI,Fiji,Asia & Pacific,4/11/2020,4,16,1,0,0,17.848,1.116,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5301,FJI,Fiji,Asia & Pacific,4/12/2020,4,16,0,0,0,17.848,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5302,FJI,Fiji,Asia & Pacific,4/13/2020,4,16,0,0,0,17.848,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5303,FJI,Fiji,Asia & Pacific,4/14/2020,4,16,0,0,0,17.848,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5304,FJI,Fiji,Asia & Pacific,4/15/2020,4,16,0,0,0,17.848,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5305,FJI,Fiji,Asia & Pacific,4/16/2020,4,16,0,0,0,17.848,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5306,FJI,Fiji,Asia & Pacific,4/17/2020,5,17,1,0,0,18.964,1.116,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5307,FJI,Fiji,Asia & Pacific,4/18/2020,5,17,0,0,0,18.964,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5308,FJI,Fiji,Asia & Pacific,4/19/2020,5,17,0,0,0,18.964,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5309,FJI,Fiji,Asia & Pacific,4/20/2020,5,17,0,0,0,18.964,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5310,FJI,Fiji,Asia & Pacific,4/21/2020,5,18,1,0,0,20.079,1.116,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5311,FJI,Fiji,Asia & Pacific,4/22/2020,5,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5312,FJI,Fiji,Asia & Pacific,4/23/2020,5,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5313,FJI,Fiji,Asia & Pacific,4/24/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5314,FJI,Fiji,Asia & Pacific,4/25/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5315,FJI,Fiji,Asia & Pacific,4/26/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5316,FJI,Fiji,Asia & Pacific,4/27/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5317,FJI,Fiji,Asia & Pacific,4/28/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5318,FJI,Fiji,Asia & Pacific,4/29/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5319,FJI,Fiji,Asia & Pacific,4/30/2020,6,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5320,FJI,Fiji,Asia & Pacific,5/1/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5321,FJI,Fiji,Asia & Pacific,5/2/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5322,FJI,Fiji,Asia & Pacific,5/3/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5323,FJI,Fiji,Asia & Pacific,5/4/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5324,FJI,Fiji,Asia & Pacific,5/5/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5325,FJI,Fiji,Asia & Pacific,5/6/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5326,FJI,Fiji,Asia & Pacific,5/7/2020,7,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5327,FJI,Fiji,Asia & Pacific,5/8/2020,8,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5328,FJI,Fiji,Asia & Pacific,5/9/2020,8,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5329,FJI,Fiji,Asia & Pacific,5/10/2020,8,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5330,FJI,Fiji,Asia & Pacific,5/11/2020,8,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5331,FJI,Fiji,Asia & Pacific,5/12/2020,8,18,0,0,0,20.079,0,0,0,NA,NA,NA,NA,,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,NA,2.3
5332,FLK,Falkland Islands,South/Latin America,4/4/2020,1,1,1,0,0,287.109,287.109,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5333,FLK,Falkland Islands,South/Latin America,4/5/2020,1,1,0,0,0,287.109,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5334,FLK,Falkland Islands,South/Latin America,4/6/2020,1,2,1,0,0,574.218,287.109,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5335,FLK,Falkland Islands,South/Latin America,4/7/2020,1,2,0,0,0,574.218,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5336,FLK,Falkland Islands,South/Latin America,4/8/2020,1,5,3,0,0,1435.544,861.326,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5337,FLK,Falkland Islands,South/Latin America,4/9/2020,1,5,0,0,0,1435.544,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5338,FLK,Falkland Islands,South/Latin America,4/10/2020,1,5,0,0,0,1435.544,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5339,FLK,Falkland Islands,South/Latin America,4/11/2020,2,5,0,0,0,1435.544,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5340,FLK,Falkland Islands,South/Latin America,4/12/2020,2,5,0,0,0,1435.544,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5341,FLK,Falkland Islands,South/Latin America,4/13/2020,2,5,0,0,0,1435.544,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5342,FLK,Falkland Islands,South/Latin America,4/14/2020,2,5,0,0,0,1435.544,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5343,FLK,Falkland Islands,South/Latin America,4/15/2020,2,11,6,0,0,3158.197,1722.653,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5344,FLK,Falkland Islands,South/Latin America,4/16/2020,2,11,0,0,0,3158.197,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5345,FLK,Falkland Islands,South/Latin America,4/17/2020,2,11,0,0,0,3158.197,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5346,FLK,Falkland Islands,South/Latin America,4/18/2020,3,11,0,0,0,3158.197,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5347,FLK,Falkland Islands,South/Latin America,4/19/2020,3,11,0,0,0,3158.197,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5348,FLK,Falkland Islands,South/Latin America,4/20/2020,3,11,0,0,0,3158.197,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5349,FLK,Falkland Islands,South/Latin America,4/21/2020,3,11,0,0,0,3158.197,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5350,FLK,Falkland Islands,South/Latin America,4/22/2020,3,12,1,0,0,3445.306,287.109,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5351,FLK,Falkland Islands,South/Latin America,4/23/2020,3,12,0,0,0,3445.306,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5352,FLK,Falkland Islands,South/Latin America,4/24/2020,3,12,0,0,0,3445.306,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5353,FLK,Falkland Islands,South/Latin America,4/25/2020,4,12,0,0,0,3445.306,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354,FLK,Falkland Islands,South/Latin America,4/26/2020,4,13,1,0,0,3732.415,287.109,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355,FLK,Falkland Islands,South/Latin America,4/27/2020,4,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5356,FLK,Falkland Islands,South/Latin America,4/28/2020,4,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5357,FLK,Falkland Islands,South/Latin America,4/29/2020,4,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5358,FLK,Falkland Islands,South/Latin America,4/30/2020,4,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359,FLK,Falkland Islands,South/Latin America,5/1/2020,4,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5360,FLK,Falkland Islands,South/Latin America,5/2/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5361,FLK,Falkland Islands,South/Latin America,5/3/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5362,FLK,Falkland Islands,South/Latin America,5/4/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5363,FLK,Falkland Islands,South/Latin America,5/5/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5364,FLK,Falkland Islands,South/Latin America,5/6/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5365,FLK,Falkland Islands,South/Latin America,5/7/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5366,FLK,Falkland Islands,South/Latin America,5/8/2020,5,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5367,FLK,Falkland Islands,South/Latin America,5/9/2020,6,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5368,FLK,Falkland Islands,South/Latin America,5/10/2020,6,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5369,FLK,Falkland Islands,South/Latin America,5/11/2020,6,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5370,FLK,Falkland Islands,South/Latin America,5/12/2020,6,13,0,0,0,3732.415,0,0,0,NA,NA,NA,NA,,3483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5371,FRA,France,Europe,12/31/2019,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5372,FRA,France,Europe,1/1/2020,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5373,FRA,France,Europe,1/2/2020,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5374,FRA,France,Europe,1/3/2020,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5375,FRA,France,Europe,1/4/2020,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5376,FRA,France,Europe,1/5/2020,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5377,FRA,France,Europe,1/6/2020,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5378,FRA,France,Europe,1/7/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5379,FRA,France,Europe,1/8/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5380,FRA,France,Europe,1/9/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5381,FRA,France,Europe,1/10/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5382,FRA,France,Europe,1/11/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5383,FRA,France,Europe,1/12/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5384,FRA,France,Europe,1/13/2020,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5385,FRA,France,Europe,1/14/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5386,FRA,France,Europe,1/15/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5387,FRA,France,Europe,1/16/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5388,FRA,France,Europe,1/17/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5389,FRA,France,Europe,1/18/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5390,FRA,France,Europe,1/19/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5391,FRA,France,Europe,1/20/2020,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5392,FRA,France,Europe,1/21/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5393,FRA,France,Europe,1/22/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5394,FRA,France,Europe,1/23/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5395,FRA,France,Europe,1/24/2020,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5396,FRA,France,Europe,1/25/2020,4,3,3,0,0,0.046,0.046,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5397,FRA,France,Europe,1/26/2020,4,3,0,0,0,0.046,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5398,FRA,France,Europe,1/27/2020,4,3,0,0,0,0.046,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5399,FRA,France,Europe,1/28/2020,5,3,0,0,0,0.046,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5400,FRA,France,Europe,1/29/2020,5,4,1,0,0,0.061,0.015,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5401,FRA,France,Europe,1/30/2020,5,5,1,0,0,0.077,0.015,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5402,FRA,France,Europe,1/31/2020,5,6,1,0,0,0.092,0.015,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5403,FRA,France,Europe,2/1/2020,5,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5404,FRA,France,Europe,2/2/2020,5,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5405,FRA,France,Europe,2/3/2020,5,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5406,FRA,France,Europe,2/4/2020,6,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5407,FRA,France,Europe,2/5/2020,6,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5408,FRA,France,Europe,2/6/2020,6,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5409,FRA,France,Europe,2/7/2020,6,6,0,0,0,0.092,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5410,FRA,France,Europe,2/8/2020,6,11,5,0,0,0.169,0.077,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
5411,FRA,France,Europe,2/9/2020,6,11,0,0,0,0.169,0,0,0,NA,NA,NA,NA,,65273512,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98
